"id","youtubeUrl","status","percent","startedAt","finishedAt","transcriptPath","bulletPath","summaryPath","sceneFactsPath","whisperModel","asrDevice","vlDevice","vlModel","sceneThresh","enableOcr","frames","bulletCount","transcriptWord","summaryWord","timeDownloadSec","timeSpeechtoTextSec","timeCaptionImageSec","timeSummarizeSec","timeTotal","durationSec","errorMessage","keyword","userId","whisperTemp"
Traceback (most recent call last):
  File ""/app/python/runner.py"", line 97, in <module>
    main()
  File ""/app/python/runner.py"", line 63, in main
    pipeline.main()
  File ""/app/python/summary.py"", line 1596, in main
    transcript, segments = transcribe_whisper(AUDIO_OUT,WHISPER_MODEL,LANGUAGE,ASR_DEVICE,step_start=10,step_end=45)
                           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/app/python/summary.py"", line 535, in transcribe_whisper
    model = whisper.load_model(model_name, device=device)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/opt/venv/lib/python3.11/site-packages/whisper/__init__.py"", line 137, in load_model
    checkpoint_file = _download(_MODELS[name], download_root, in_memory)
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/opt/venv/lib/python3.11/site-packages/whisper/__init__.py"", line 91, in _download
    raise RuntimeError(
RuntimeError: Model has been downloaded but the SHA256 checksum does not not match. Please retry loading the model.
","คอมพิวเตอร์","2","0"
"8f377dee-c0fe-4e54-a8c0-a77b11fb8cb6","https://www.youtube.com/shorts/Mr0Fce0E7TQ","CANCEL","10","2026-01-06 14:34:54.104","2026-01-06 14:35:40.393","/app/outputs/2/8f377dee-c0fe-4e54-a8c0-a77b11fb8cb6/transcription.txt","/app/outputs/2/8f377dee-c0fe-4e54-a8c0-a77b11fb8cb6/dropdown_list.txt","/app/outputs/2/8f377dee-c0fe-4e54-a8c0-a77b11fb8cb6/summary.txt","/app/outputs/2/8f377dee-c0fe-4e54-a8c0-a77b11fb8cb6/scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","0","1","137","81","9.31","124.78","44.44","131.26","309.81","43.05","Cancelled by user","เอลกูด้วย","2","0"
"8130e270-11f9-42a8-abcd-9ed89ddb6558","https://www.youtube.com/shorts/Mr0Fce0E7TQ","DONE","100","2026-01-06 13:45:32.285","2026-01-06 13:49:31.138","/app/outputs/2/8130e270-11f9-42a8-abcd-9ed89ddb6558/transcription.txt","/app/outputs/2/8130e270-11f9-42a8-abcd-9ed89ddb6558/dropdown_list.txt","/app/outputs/2/8130e270-11f9-42a8-abcd-9ed89ddb6558/summary.txt","/app/outputs/2/8130e270-11f9-42a8-abcd-9ed89ddb6558/scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","0","1","137","81","8.59","129.2","41.94","48.16","227.91","43.05",,"ระยะเวลา","2","0"
"0e6c3858-f9d7-4754-96a5-6d22add67986","https://www.youtube.com/shorts/Mr0Fce0E7TQ","DONE","100","2026-01-06 13:33:05.228","2026-01-06 13:40:42.032","/app/outputs/2/0e6c3858-f9d7-4754-96a5-6d22add67986/transcription.txt","/app/outputs/2/0e6c3858-f9d7-4754-96a5-6d22add67986/dropdown_list.txt","/app/outputs/2/0e6c3858-f9d7-4754-96a5-6d22add67986/summary.txt","/app/outputs/2/0e6c3858-f9d7-4754-96a5-6d22add67986/scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","0","1","224","129","8.97","157.55","43.69","228.26","438.55","43.05",,"รอบเอลกู","2","0.6"
"424d87aa-8d8d-4700-b0f6-d48ad6fe255d","https://www.youtube.com/shorts/_spI5BOYiak","DONE","100","2026-01-06 13:07:18.751","2026-01-06 13:09:57.716","/app/outputs/2/424d87aa-8d8d-4700-b0f6-d48ad6fe255d/transcription.txt","/app/outputs/2/424d87aa-8d8d-4700-b0f6-d48ad6fe255d/dropdown_list.txt","/app/outputs/2/424d87aa-8d8d-4700-b0f6-d48ad6fe255d/summary.txt","/app/outputs/2/424d87aa-8d8d-4700-b0f6-d48ad6fe255d/scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","5","1","166","98","7.99","27","46.94","70.61","152.54","38.55",,"ทำงานคุณภาพ","2","0.6"
"c134857e-726e-44e0-8ff0-1b852ff2660f","https://www.youtube.com/shorts/Mr0Fce0E7TQ","RUNNING","99","2026-01-06 12:57:16.513","2026-01-06 13:00:18.477","/app/outputs/2/c134857e-726e-44e0-8ff0-1b852ff2660f/transcription.txt","/app/outputs/2/c134857e-726e-44e0-8ff0-1b852ff2660f/dropdown_list.txt","/app/outputs/2/c134857e-726e-44e0-8ff0-1b852ff2660f/summary.txt","/app/outputs/2/c134857e-726e-44e0-8ff0-1b852ff2660f/scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","0","1","202","229","8.12","29.51","14.39","125.08","177.11","43.05",,"เอลกูด","2","0.6"
"af7679bd-b4e8-42e9-b80c-e4e549666125","https://www.youtube.com/shorts/_spI5BOYiak","DONE","100","2026-01-06 12:54:17.77","2026-01-06 12:57:15.23","/app/outputs/2/af7679bd-b4e8-42e9-b80c-e4e549666125/transcription.txt","/app/outputs/2/af7679bd-b4e8-42e9-b80c-e4e549666125/dropdown_list.txt","/app/outputs/2/af7679bd-b4e8-42e9-b80c-e4e549666125/summary.txt","/app/outputs/2/af7679bd-b4e8-42e9-b80c-e4e549666125/scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","5","1","173","174","8.1","28.65","48.94","88.63","174.33","38.55",,"ฮอร์โมน","2","0.4"
"0cca354c-04cc-4d28-9fdc-4dafeb67f6c1","https://www.youtube.com/shorts/Mr0Fce0E7TQ","DONE","100","2026-01-06 12:51:26.069","2026-01-06 12:54:16.305","/app/outputs/2/0cca354c-04cc-4d28-9fdc-4dafeb67f6c1/transcription.txt","/app/outputs/2/0cca354c-04cc-4d28-9fdc-4dafeb67f6c1/dropdown_list.txt","/app/outputs/2/0cca354c-04cc-4d28-9fdc-4dafeb67f6c1/summary.txt","/app/outputs/2/0cca354c-04cc-4d28-9fdc-4dafeb67f6c1/scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","0","1","216","230","7.93","29.83","14.75","113.09","165.61","43.05",,"เอลกูโด้น","2","0.4"
"e67eb86d-712c-42a6-aa23-1d85a06e16c2","https://www.youtube.com/shorts/_spI5BOYiak","DONE","100","2026-01-06 12:48:28.78","2026-01-06 12:51:24.339","/app/outputs/2/e67eb86d-712c-42a6-aa23-1d85a06e16c2/transcription.txt","/app/outputs/2/e67eb86d-712c-42a6-aa23-1d85a06e16c2/dropdown_list.txt","/app/outputs/2/e67eb86d-712c-42a6-aa23-1d85a06e16c2/summary.txt","/app/outputs/2/e67eb86d-712c-42a6-aa23-1d85a06e16c2/scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","5","1","164","193","8.03","28.31","47.9","88.08","172.34","38.55",,"ศอร์โมน","2","0.2"
"22b6ea08-b6d9-4b2e-ba0e-53b2fb4078fb","https://www.youtube.com/shorts/Mr0Fce0E7TQ","DONE","100","2026-01-06 12:46:22.138","2026-01-06 12:48:27.662","/app/outputs/2/22b6ea08-b6d9-4b2e-ba0e-53b2fb4078fb/transcription.txt","/app/outputs/2/22b6ea08-b6d9-4b2e-ba0e-53b2fb4078fb/dropdown_list.txt","/app/outputs/2/22b6ea08-b6d9-4b2e-ba0e-53b2fb4078fb/summary.txt","/app/outputs/2/22b6ea08-b6d9-4b2e-ba0e-53b2fb4078fb/scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","0","1","137","71","7.82","24.31","14.61","75.41","122.15","43.05",,"เอลกู","2","0.2"
"2722efa8-3d8d-443f-a240-6b10e80e7f6b","https://www.youtube.com/shorts/_spI5BOYiak","DONE","100","2026-01-06 12:43:25.908","2026-01-06 12:46:19.632","/app/outputs/2/2722efa8-3d8d-443f-a240-6b10e80e7f6b/transcription.txt","/app/outputs/2/2722efa8-3d8d-443f-a240-6b10e80e7f6b/dropdown_list.txt","/app/outputs/2/2722efa8-3d8d-443f-a240-6b10e80e7f6b/summary.txt","/app/outputs/2/2722efa8-3d8d-443f-a240-6b10e80e7f6b/scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","5","1","172","86","9.93","35.76","45.32","77.56","168.59","38.55",,"ความคิด","2","0"
"f057988c-92ac-4e23-9cc1-1c9f46e00730","https://www.youtube.com/shorts/Mr0Fce0E7TQ","DONE","100","2026-01-06 12:40:02.345","2026-01-06 12:43:24.25","/app/outputs/2/f057988c-92ac-4e23-9cc1-1c9f46e00730/transcription.txt","/app/outputs/2/f057988c-92ac-4e23-9cc1-1c9f46e00730/dropdown_list.txt","/app/outputs/2/f057988c-92ac-4e23-9cc1-1c9f46e00730/summary.txt","/app/outputs/2/f057988c-92ac-4e23-9cc1-1c9f46e00730/scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","0","1","137","95","7.93","21.85","14.89","153.96","198.65","43.05",,"ไม่ใช้สายวัด","2","0"
"0f181e9d-403f-4afb-a9f4-3cacb7008da3","https://www.youtube.com/watch?v=4_vzrcxpT4I","DONE","100","2026-01-06 12:33:08.353","2026-01-06 12:43:19.725","/app/outputs/1/0f181e9d-403f-4afb-a9f4-3cacb7008da3/transcription.txt","/app/outputs/1/0f181e9d-403f-4afb-a9f4-3cacb7008da3/dropdown_list.txt","/app/outputs/1/0f181e9d-403f-4afb-a9f4-3cacb7008da3/summary.txt","/app/outputs/1/0f181e9d-403f-4afb-a9f4-3cacb7008da3/scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","0","1","489","300","32.57","202.97","209.4","161.99","606.96","180.98","Python was not found; run without arguments to install from the Microsoft Store, or disable this shortcut from Settings > Apps > Advanced app settings > App execution aliases.
","มันรับ","1","0.6"
"b196f401-6a3b-4094-b77d-b634d9f06fa8","https://www.youtube.com/watch?v=4_vzrcxpT4I","ERROR","0","2026-01-06 12:32:17.414","2026-01-06 12:32:18.039",,,,,,,,,,,,,,,,,,,,,"Python was not found; run without arguments to install from the Microsoft Store, or disable this shortcut from Settings > Apps > Advanced app settings > App execution aliases.
",,"1",
"2d2c5251-f768-405b-8536-6efd5884cf69","https://www.youtube.com/shorts/Mr0Fce0E7TQ","ERROR","0","2026-01-06 12:31:52.201","2026-01-06 12:31:52.566",,,,,,,,,,,,,,,,,,,,,"Python was not found; run without arguments to install from the Microsoft Store, or disable this shortcut from Settings > Apps > Advanced app settings > App execution aliases.
",,"2",
"b399167e-8716-4e6e-be5f-d426a4bb07a7","https://www.youtube.com/shorts/_spI5BOYiak","CANCEL","10","2026-01-06 12:31:24.866","2026-01-06 12:33:05.284",,,,,,,,,,,,,,,,,,,,,"Cancelled by user",,"2",
"3b85d20e-71a7-4d57-964d-6d2eaa6666d6","https://www.youtube.com/watch?v=4_vzrcxpT4I","CANCEL","10","2026-01-06 12:31:15.952","2026-01-06 12:33:22.166",,,,,,,,,,,,,,,,,,,,,"Cancelled by user",,"1",
"f3dea763-f0d2-486c-bd0a-ab9dbc1b1414","https://www.youtube.com/shorts/_spI5BOYiak","CANCEL","45","2026-01-06 12:13:28.981","2026-01-06 12:15:13.169",,,,,,,,,,,,,,,,,,,,,"Cancelled by user",,"2",
"4a026607-fdca-4fdf-a0e4-194f35f8bead","https://www.youtube.com/shorts/Mr0Fce0E7TQ","DONE","100","2026-01-06 12:09:25.284","2026-01-06 12:13:26.888","/app/outputs/2/4a026607-fdca-4fdf-a0e4-194f35f8bead/transcription.txt","/app/outputs/2/4a026607-fdca-4fdf-a0e4-194f35f8bead/dropdown_list.txt","/app/outputs/2/4a026607-fdca-4fdf-a0e4-194f35f8bead/summary.txt","/app/outputs/2/4a026607-fdca-4fdf-a0e4-194f35f8bead/scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","0","1","136","67","8.97","60.52","28.66","129.21","227.46","43.05",,"เมตร","2","0.2"
"3c362b24-afad-47ac-ad63-6ef75626e3ea","https://www.youtube.com/shorts/_spI5BOYiak","DONE","100","2026-01-06 12:02:53.688","2026-01-06 12:09:21.924","/app/outputs/2/3c362b24-afad-47ac-ad63-6ef75626e3ea/transcription.txt","/app/outputs/2/3c362b24-afad-47ac-ad63-6ef75626e3ea/dropdown_list.txt","/app/outputs/2/3c362b24-afad-47ac-ad63-6ef75626e3ea/summary.txt","/app/outputs/2/3c362b24-afad-47ac-ad63-6ef75626e3ea/scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","5","1","172","124","8.1","107.77","79.24","176.23","371.46","38.55",,"ตื่นตอนเช้า","2","0"
"43c1b6af-b2f0-40e7-833f-9a200c7820f3","https://www.youtube.com/shorts/_spI5BOYiak","CANCEL","80","2026-01-06 11:56:23.207","2026-01-06 12:04:48.36",,,,,,,,,,,,,,,,,,,,,"Cancelled by user",,"2",
"36097608-53e7-43dd-8142-bfa957aa8128","https://www.youtube.com/shorts/Mr0Fce0E7TQ","DONE","100","2026-01-06 11:56:06.772","2026-01-06 12:02:46.014","/app/outputs/2/36097608-53e7-43dd-8142-bfa957aa8128/transcription.txt","/app/outputs/2/36097608-53e7-43dd-8142-bfa957aa8128/dropdown_list.txt","/app/outputs/2/36097608-53e7-43dd-8142-bfa957aa8128/summary.txt","/app/outputs/2/36097608-53e7-43dd-8142-bfa957aa8128/scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","0","2","137","68","8.41","180.01","43.8","150.95","383.25","43.05",,"เมตร","2","0"
"c6a9fc08-a882-4aaf-b2fc-ec9286e0b241","https://www.youtube.com/shorts/Mr0Fce0E7TQ","DONE","100","2026-01-06 11:47:01.089","2026-01-06 11:51:07.183","/app/outputs/2/c6a9fc08-a882-4aaf-b2fc-ec9286e0b241/transcription.txt","/app/outputs/2/c6a9fc08-a882-4aaf-b2fc-ec9286e0b241/dropdown_list.txt","/app/outputs/2/c6a9fc08-a882-4aaf-b2fc-ec9286e0b241/summary.txt","/app/outputs/2/c6a9fc08-a882-4aaf-b2fc-ec9286e0b241/scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","0","1","137","73","8.81","60.57","29.72","134.41","233.6","43.05",,"เอลกู","2","0"
"714eccc5-3746-4f24-bfeb-0d451b8eabc0","https://www.youtube.com/shorts/_spI5BOYiak","DONE","100","2026-01-06 11:41:14.546","2026-01-06 11:46:59.796","/app/outputs/2/714eccc5-3746-4f24-bfeb-0d451b8eabc0/transcription.txt","/app/outputs/2/714eccc5-3746-4f24-bfeb-0d451b8eabc0/dropdown_list.txt","/app/outputs/2/714eccc5-3746-4f24-bfeb-0d451b8eabc0/summary.txt","/app/outputs/2/714eccc5-3746-4f24-bfeb-0d451b8eabc0/scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","5","1","172","187","7.68","70.75","89.28","165.07","332.88","38.55",,"อดิโนซีน","2","0"
"8778965b-2e58-4c84-923c-cddbdddaf0af","https://www.youtube.com/shorts/Mr0Fce0E7TQ","DONE","100","2026-01-06 11:36:51.409","2026-01-06 11:41:11.347","/app/outputs/2/8778965b-2e58-4c84-923c-cddbdddaf0af/transcription.txt","/app/outputs/2/8778965b-2e58-4c84-923c-cddbdddaf0af/dropdown_list.txt","/app/outputs/2/8778965b-2e58-4c84-923c-cddbdddaf0af/summary.txt","/app/outputs/2/8778965b-2e58-4c84-923c-cddbdddaf0af/scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","0","2","137","73","8.49","66.88","32.07","140.48","247.99","43.05",,"รอบเอลกู","2","0"
"b1cd079b-4b0e-4a85-84c6-874a4993b259","https://www.youtube.com/shorts/_spI5BOYiak","CANCEL","10","2026-01-06 11:36:21.438","2026-01-06 11:36:44.006",,,,,,,,,,,,,,,,,,,,,"Cancelled by user",,"2",
"0818e71a-6e01-4dd5-9571-9b0be096a191","https://www.youtube.com/shorts/Mr0Fce0E7TQ","DONE","100","2026-01-06 11:30:03.999","2026-01-06 11:36:17.626","/app/outputs/2/0818e71a-6e01-4dd5-9571-9b0be096a191/transcription.txt","/app/outputs/2/0818e71a-6e01-4dd5-9571-9b0be096a191/dropdown_list.txt","/app/outputs/2/0818e71a-6e01-4dd5-9571-9b0be096a191/summary.txt","/app/outputs/2/0818e71a-6e01-4dd5-9571-9b0be096a191/scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","0","2","137","71","8.4","143.74","42.45","163.87","358.52","43.05",,"ไม่ใช้สายวัด","2","0"
"9a3d2f4b-ade3-424f-ad1e-b13f9c516730","https://www.youtube.com/shorts/_spI5BOYiak","DONE","100","2026-01-04 18:07:29.688","2026-01-04 18:11:25.614","D:\final_project_\summarize-backend\outputs\2\9a3d2f4b-ade3-424f-ad1e-b13f9c516730\transcription.txt","D:\final_project_\summarize-backend\outputs\2\9a3d2f4b-ade3-424f-ad1e-b13f9c516730\dropdown_list.txt","D:\final_project_\summarize-backend\outputs\2\9a3d2f4b-ade3-424f-ad1e-b13f9c516730\summary.txt","D:\final_project_\summarize-backend\outputs\2\9a3d2f4b-ade3-424f-ad1e-b13f9c516730\scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","5","1","180","199","8.53","66.89","73.44","69.7","218.59","38.55",,"การตื่นตอน","2","0.6"
"882da501-bace-4241-8c23-419f4f64de8e","https://www.youtube.com/shorts/Mr0Fce0E7TQ","DONE","100","2026-01-04 18:04:20.125","2026-01-04 18:07:27.744","D:\final_project_\summarize-backend\outputs\2\882da501-bace-4241-8c23-419f4f64de8e\transcription.txt","D:\final_project_\summarize-backend\outputs\2\882da501-bace-4241-8c23-419f4f64de8e\dropdown_list.txt","D:\final_project_\summarize-backend\outputs\2\882da501-bace-4241-8c23-419f4f64de8e\summary.txt","D:\final_project_\summarize-backend\outputs\2\882da501-bace-4241-8c23-419f4f64de8e\scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","0","1","220","207","8.81","63.64","24.13","76.5","173.12","43.05",,"รอบเอลกู","2","0.6"
"100debea-44ca-4b5c-ace7-ca0316c7147f","https://www.youtube.com/shorts/_spI5BOYiak","DONE","100","2026-01-04 18:00:29.249","2026-01-04 18:04:11.284","D:\final_project_\summarize-backend\outputs\2\100debea-44ca-4b5c-ace7-ca0316c7147f\transcription.txt","D:\final_project_\summarize-backend\outputs\2\100debea-44ca-4b5c-ace7-ca0316c7147f\dropdown_list.txt","D:\final_project_\summarize-backend\outputs\2\100debea-44ca-4b5c-ace7-ca0316c7147f\summary.txt","D:\final_project_\summarize-backend\outputs\2\100debea-44ca-4b5c-ace7-ca0316c7147f\scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","5","1","175","128","8.32","66.65","77.17","54.35","206.53","38.55",,"ศอโมน","2","0.4"
"f101a8e2-d084-44bf-afb4-a53f95aa8053","https://www.youtube.com/shorts/Mr0Fce0E7TQ","DONE","100","2026-01-04 17:57:22.136","2026-01-04 18:00:27.225","D:\final_project_\summarize-backend\outputs\2\f101a8e2-d084-44bf-afb4-a53f95aa8053\transcription.txt","D:\final_project_\summarize-backend\outputs\2\f101a8e2-d084-44bf-afb4-a53f95aa8053\dropdown_list.txt","D:\final_project_\summarize-backend\outputs\2\f101a8e2-d084-44bf-afb4-a53f95aa8053\summary.txt","D:\final_project_\summarize-backend\outputs\2\f101a8e2-d084-44bf-afb4-a53f95aa8053\scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","0","1","219","88","10.15","79.35","23.68","56.9","170.13","43.05",,"เอลกูโด้น","2","0.4"
"e507d3ba-5670-46aa-a830-6f1c711187d3","https://www.youtube.com/shorts/_spI5BOYiak","DONE","100","2026-01-04 17:53:08.007","2026-01-04 17:57:12.6","D:\final_project_\summarize-backend\outputs\2\e507d3ba-5670-46aa-a830-6f1c711187d3\transcription.txt","D:\final_project_\summarize-backend\outputs\2\e507d3ba-5670-46aa-a830-6f1c711187d3\dropdown_list.txt","D:\final_project_\summarize-backend\outputs\2\e507d3ba-5670-46aa-a830-6f1c711187d3\summary.txt","D:\final_project_\summarize-backend\outputs\2\e507d3ba-5670-46aa-a830-6f1c711187d3\scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","5","1","163","149","8.55","63.32","83.51","73.89","229.32","38.55",,"เตรียมตัว","2","0.2"
"beee8f80-5cdd-4248-9a2c-d4d1325dcab3","https://www.youtube.com/shorts/Mr0Fce0E7TQ","DONE","100","2026-01-04 17:49:02.304","2026-01-04 17:53:02.553","D:\final_project_\summarize-backend\outputs\2\beee8f80-5cdd-4248-9a2c-d4d1325dcab3\transcription.txt","D:\final_project_\summarize-backend\outputs\2\beee8f80-5cdd-4248-9a2c-d4d1325dcab3\dropdown_list.txt","D:\final_project_\summarize-backend\outputs\2\beee8f80-5cdd-4248-9a2c-d4d1325dcab3\summary.txt","D:\final_project_\summarize-backend\outputs\2\beee8f80-5cdd-4248-9a2c-d4d1325dcab3\scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","0","1","137","107","9.61","48.69","24.73","143.14","226.2","43.05",,"เอลกู","2","0.2"
"b9e5f661-0632-4d83-9d2f-9c6bf7d1d85c","https://www.youtube.com/shorts/_spI5BOYiak","DONE","100","2026-01-04 17:45:28.564","2026-01-04 17:48:54.891","D:\final_project_\summarize-backend\outputs\2\b9e5f661-0632-4d83-9d2f-9c6bf7d1d85c\transcription.txt","D:\final_project_\summarize-backend\outputs\2\b9e5f661-0632-4d83-9d2f-9c6bf7d1d85c\dropdown_list.txt","D:\final_project_\summarize-backend\outputs\2\b9e5f661-0632-4d83-9d2f-9c6bf7d1d85c\summary.txt","D:\final_project_\summarize-backend\outputs\2\b9e5f661-0632-4d83-9d2f-9c6bf7d1d85c\scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","5","1","172","67","9.69","65.14","79.53","40.03","194.41","38.55",,"ตื่นตอนเช้า","2","0"
"84e6c7fa-9091-48d2-abbf-dabd38fa7356","https://www.youtube.com/shorts/Mr0Fce0E7TQ","DONE","100","2026-01-04 17:41:24.396","2026-01-04 17:45:27.524","D:\final_project_\summarize-backend\outputs\2\84e6c7fa-9091-48d2-abbf-dabd38fa7356\transcription.txt","D:\final_project_\summarize-backend\outputs\2\84e6c7fa-9091-48d2-abbf-dabd38fa7356\dropdown_list.txt","D:\final_project_\summarize-backend\outputs\2\84e6c7fa-9091-48d2-abbf-dabd38fa7356\summary.txt","D:\final_project_\summarize-backend\outputs\2\84e6c7fa-9091-48d2-abbf-dabd38fa7356\scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","0","2","137","88","8.41","105.56","32.44","86.83","233.26","43.05",,"ไม่ใช้สายวัด","2","0"
"ac49a725-432c-4318-9e90-de36cc153fc6","https://www.youtube.com/shorts/_spI5BOYiak","DONE","100","2026-01-04 16:00:05.944","2026-01-04 16:04:34.787","D:\final_project_\summarize-backend\outputs\2\ac49a725-432c-4318-9e90-de36cc153fc6\transcription.txt","D:\final_project_\summarize-backend\outputs\2\ac49a725-432c-4318-9e90-de36cc153fc6\dropdown_list.txt","D:\final_project_\summarize-backend\outputs\2\ac49a725-432c-4318-9e90-de36cc153fc6\summary.txt","D:\final_project_\summarize-backend\outputs\2\ac49a725-432c-4318-9e90-de36cc153fc6\scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","5","1","172","85","10.88","67.6","103.82","75.67","258.01","38.55",,"พลังงานภายใน","2",
"f3ee4061-f6d1-43d5-b454-c7319fbe95ea","https://www.youtube.com/shorts/Mr0Fce0E7TQ","DONE","100","2026-01-04 15:57:39.125","2026-01-04 16:00:03.439","D:\final_project_\summarize-backend\outputs\2\f3ee4061-f6d1-43d5-b454-c7319fbe95ea\transcription.txt","D:\final_project_\summarize-backend\outputs\2\f3ee4061-f6d1-43d5-b454-c7319fbe95ea\dropdown_list.txt","D:\final_project_\summarize-backend\outputs\2\f3ee4061-f6d1-43d5-b454-c7319fbe95ea\summary.txt","D:\final_project_\summarize-backend\outputs\2\f3ee4061-f6d1-43d5-b454-c7319fbe95ea\scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","0","2","137","75","8.94","46.87","28.17","49.9","133.9","43.05",,"ไม่ใช้สายวัด","2",
"a7d38f39-4bd4-41f7-b898-fa93ec709fa7","https://www.youtube.com/shorts/_spI5BOYiak","DONE","100","2026-01-04 12:43:53.425","2026-01-04 12:47:46.201","D:\final_project_\summarize-backend\outputs\2\a7d38f39-4bd4-41f7-b898-fa93ec709fa7\transcription.txt","D:\final_project_\summarize-backend\outputs\2\a7d38f39-4bd4-41f7-b898-fa93ec709fa7\dropdown_list.txt","D:\final_project_\summarize-backend\outputs\2\a7d38f39-4bd4-41f7-b898-fa93ec709fa7\summary.txt","D:\final_project_\summarize-backend\outputs\2\a7d38f39-4bd4-41f7-b898-fa93ec709fa7\scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","5","1","172","70","8.21","67.18","83.05","60.71","219.17","38.55",,"พลังงาน","2",
"04acb0bf-b38c-4ecc-97c3-376386274974","https://www.youtube.com/shorts/_spI5BOYiak","DONE","100","2026-01-04 12:33:56.344","2026-01-04 12:38:29.27","D:\final_project_\summarize-backend\outputs\2\04acb0bf-b38c-4ecc-97c3-376386274974\transcription.txt","D:\final_project_\summarize-backend\outputs\2\04acb0bf-b38c-4ecc-97c3-376386274974\dropdown_list.txt","D:\final_project_\summarize-backend\outputs\2\04acb0bf-b38c-4ecc-97c3-376386274974\summary.txt","D:\final_project_\summarize-backend\outputs\2\04acb0bf-b38c-4ecc-97c3-376386274974\scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","5","1","172","181","9.1","71.54","81.13","95","256.81","38.55",,"หมาป่ากลางคืน","2",
"b5744eb0-01a5-4469-a9fe-bcf96692f6c5","https://www.youtube.com/shorts/_spI5BOYiak","DONE","100","2026-01-04 12:23:09.932","2026-01-04 12:27:21.406","D:\final_project_\summarize-backend\outputs\2\b5744eb0-01a5-4469-a9fe-bcf96692f6c5\transcription.txt","D:\final_project_\summarize-backend\outputs\2\b5744eb0-01a5-4469-a9fe-bcf96692f6c5\dropdown_list.txt","D:\final_project_\summarize-backend\outputs\2\b5744eb0-01a5-4469-a9fe-bcf96692f6c5\summary.txt","D:\final_project_\summarize-backend\outputs\2\b5744eb0-01a5-4469-a9fe-bcf96692f6c5\scene_facts.json","large-v3-turbo","cpu","cpu","microsoft/Florence-2-base","0.6","false","5","1","172","168","9.24","65.78","86.69","75.14","236.88","38.55",,"อดิโนซีน","2",
